date,bps
202410242220,764915093
202410242225,771445589
202410242230,735261008
202410242235,695976373
202410242240,675450448
202410242245,675336154
202410242250,652513029
202410242255,622223018
202410242300,634732277
202410242305,600055482
202410242310,579011962
202410242315,572344042
202410242320,550124896
202410242325,532238453
202410242330,506005744
202410242335,489785669
202410242340,476896101
202410242345,470252906
202410242350,458462016
202410242355,448030336
202410250000,439863856
202410250005,411213258
202410250010,391444496
202410250015,390355312
202410250020,373157664
202410250025,349799280
202410250030,330881434
202410250035,323699989
202410250040,321320234
202410250045,311638576
202410250050,303515680
202410250055,289712736
202410250100,292953557
202410250105,284750704
202410250110,271929050
202410250115,262213861
202410250120,255765637
202410250125,248474234
202410250130,249661738
202410250135,236449029
202410250140,231237669
202410250145,216246053
202410250150,208862336
202410250155,209148869
202410250200,212063930
202410250205,204117306
202410250210,196078586
202410250215,183540432
202410250220,180815498
202410250225,179357600
202410250230,176097072
202410250235,179327530
202410250240,175882485
202410250245,172720837
202410250250,166499765
202410250255,167543626
202410250300,151277530
202410250305,156563925
202410250310,157775914
202410250315,151040906
202410250320,155607797
202410250325,160778234
202410250330,150832229
202410250335,150704602
202410250340,155413658
202410250345,148879125
202410250350,141118682
202410250355,151980416
202410250400,150454373
202410250405,150495589
202410250410,150449386
202410250415,142921392
202410250420,150406784
202410250425,150629424
202410250430,163843168
202410250435,165227408
202410250440,158435504
202410250445,144351856
202410250450,150571024
202410250455,162042186
202410250500,163610538
202410250505,172918490
202410250510,171959813
202410250515,167639125
202410250520,172963648
202410250525,184415413
202410250530,182304410
202410250535,188537946
202410250540,204484346
202410250545,213816448
202410250550,227570298
202410250555,245159008
202410250600,264984949
202410250605,245946954
202410250610,256079157
202410250615,259884661
202410250620,278850330
202410250625,288507226
202410250630,292484426
202410250635,286372506
202410250640,297145664
202410250645,306094485
202410250650,328977904
202410250655,325023962
202410250700,328968656
202410250705,332126384
202410250710,330123717
202410250715,339870208
202410250720,342845376
202410250725,334509642
202410250730,349088426
202410250735,346447781
202410250740,350610352
202410250745,338403632
202410250750,355801008
202410250755,367339040
202410250800,368219445
202410250805,373897824
202410250810,382675504
202410250815,379960080
202410250820,386000928
202410250825,377253605
202410250830,385012096
202410250835,366577440
202410250840,370991744
202410250845,383258869
202410250850,376568016
202410250855,408917520
202410250900,404769749
202410250905,403382192
202410250910,412618464
